Time,Latitude,Longitude,Accuracy,Altitude,VerticalAccuracy,Velocity,Heading,DetectedActivties,UNKNOWN,STILL,TILTING,ON_FOOT,WALKING,RUNNING,IN_VEHICLE,ON_BICYCLE,IN_ROAD_VEHICLE,IN_RAIL_VEHICLE,IN_TWO_WHEELER_VEHICLE,IN_FOUR_WHEELER_VEHICLE
2021-11-21 18:17:07,-34.57051000,-58.43160410,35,25,7,,,0,,,,,,,,,,,,
2021-11-21 18:19:13,-34.57049700,-58.43159380,35,25,7,,,0,,,,,,,,,,,,
2021-11-21 19:30:02,-34.57064280,-58.43193880,35,41,10,,,0,,,,,,,,,,,,
2021-11-21 19:37:49,-34.57016700,-58.43241370,31,42,10,,,0,,,,,,,,,,,,
2021-11-21 20:11:37,-34.57016700,-58.43241370,31,42,9,,,0,,,,,,,,,,,,
2021-11-21 22:40:22,-34.57064630,-58.43191720,35,42,10,,,0,,,,,,,,,,,,
2021-11-21 22:42:28,-34.57024860,-58.43219220,64,4,3,0,,0,,,,,,,,,,,,
2021-11-21 23:10:18,-34.57016700,-58.43241370,31,29,11,,,0,,,,,,,,,,,,
2021-11-21 23:12:19,-34.57020910,-58.43240810,48,24,40,,,0,,,,,,,,,,,,
2021-11-21 23:14:20,-34.57016700,-58.43241370,31,29,14,,,0,,,,,,,,,,,,
2021-11-21 23:18:21,-34.57045870,-58.43171850,64,4,3,0,,0,,,,,,,,,,,,
2021-11-21 23:21:58,-34.57016700,-58.43241370,31,43,5,,,0,,,,,,,,,,,,
2021-11-21 23:44:15,-34.57058120,-58.43227420,35,42,7,,,0,,,,,,,,,,,,
2021-11-22 00:03:11,-34.57065340,-58.43188760,35,42,13,,,0,,,,,,,,,,,,
2021-11-22 00:05:14,-34.57016700,-58.43241370,31,28,13,,,0,,,,,,,,,,,,
2021-11-22 00:07:45,-34.57113930,-58.43281170,35,28,15,,,0,,,,,,,,,,,,
2021-11-22 00:09:50,-34.57181460,-58.43265760,24,5,3,0,,0,,,,,,,,,,,,
2021-11-22 00:12:50,-34.57232660,-58.43290630,35,28,15,,,0,,,,,,,,,,,,
2021-11-22 00:16:56,-34.57152620,-58.43232350,35,28,15,,,0,,,,,,,,,,,,
2021-11-22 00:19:46,-34.57062910,-58.43138610,24,6,3,0,358,0,,,,,,,,,,,,
2021-11-22 00:23:03,-34.57021900,-58.43119070,35,28,16,,,0,,,,,,,,,,,,
2021-11-22 00:26:09,-34.57067350,-58.43183450,35,42,10,,,0,,,,,,,,,,,,
2021-11-22 01:22:50,-34.57016700,-58.43241370,31,16,10,,,0,,,,,,,,,,,,
2021-11-22 01:27:22,-34.57016700,-58.43241370,31,19,6,,,0,,,,,,,,,,,,
2021-11-22 02:14:58,-34.57016700,-58.43241370,31,15,3,,,0,,,,,,,,,,,,
2021-11-22 02:24:03,-34.57016700,-58.43241370,31,11,9,,,0,,,,,,,,,,,,
2021-11-22 02:29:14,-34.57016700,-58.43241370,31,12,14,,,0,,,,,,,,,,,,
2021-11-22 02:42:34,-34.57073370,-58.43166810,35,11,15,,,0,,,,,,,,,,,,
2021-11-22 02:48:43,-34.57016700,-58.43241370,31,28,8,,,0,,,,,,,,,,,,
2021-11-22 03:04:44,-34.57070920,-58.43186550,35,9,13,,,0,,,,,,,,,,,,
2021-11-22 03:08:02,-34.57064470,-58.43199570,35,11,12,,,0,,,,,,,,,,,,
2021-11-22 03:13:36,-34.57124100,-58.43207010,35,8,16,,,0,,,,,,,,,,,,
2021-11-22 03:16:03,-34.57152970,-58.43220880,24,5,3,0,,0,,,,,,,,,,,,
2021-11-22 03:20:02,-34.57220150,-58.43306730,32,8,3,0,,0,,,,,,,,,,,,
2021-11-22 03:25:09,-34.57141560,-58.43231340,32,5,3,0,,0,,,,,,,,,,,,
2021-11-22 03:29:20,-34.57005490,-58.43097140,32,4,3,1,,0,,,,,,,,,,,,
2021-11-22 03:31:28,-34.57067650,-58.43182230,35,10,15,,,0,,,,,,,,,,,,
2021-11-22 03:34:37,-34.57016700,-58.43241370,31,14,15,,,0,,,,,,,,,,,,
2021-11-22 04:02:11,-34.57016700,-58.43241370,31,13,6,,,0,,,,,,,,,,,,
2021-11-22 04:59:16,-34.57016700,-58.43241370,31,10,9,,,0,,,,,,,,,,,,
2021-11-22 05:08:41,-34.57016700,-58.43241370,31,11,8,,,0,,,,,,,,,,,,
2021-11-22 05:45:37,-34.57016700,-58.43241370,31,10,13,,,0,,,,,,,,,,,,
2021-11-22 05:51:32,-34.57016700,-58.43241370,31,11,13,,,0,,,,,,,,,,,,
2021-11-22 07:03:59,-34.57016700,-58.43241370,31,10,12,,,0,,,,,,,,,,,,
2021-11-22 08:41:14,-34.57016700,-58.43241370,31,11,14,,,0,,,,,,,,,,,,
2021-11-22 09:22:18,-34.57016700,-58.43241370,31,10,13,,,0,,,,,,,,,,,,
2021-11-22 09:50:09,-34.57016700,-58.43241370,31,10,14,,,0,,,,,,,,,,,,
2021-11-22 10:25:28,-34.57016700,-58.43241370,31,11,12,,,0,,,,,,,,,,,,
2021-11-22 10:46:57,-34.57016700,-58.43241370,31,10,11,,,0,,,,,,,,,,,,
2021-11-22 10:52:18,-34.57016700,-58.43241370,31,11,14,,,0,,,,,,,,,,,,
2021-11-22 10:55:44,-34.57068500,-58.43174860,35,7,14,,,0,,,,,,,,,,,,
2021-11-22 10:59:31,-34.57016700,-58.43241370,31,10,21,,,0,,,,,,,,,,,,
2021-11-22 14:55:16,-34.57057290,-58.43215880,35,10,13,,,0,,,,,,,,,,,,
2021-11-22 14:59:22,-34.57016700,-58.43241370,31,10,11,,,0,,,,,,,,,,,,
2021-11-22 15:32:06,-34.57016700,-58.43241370,31,9,10,,,0,,,,,,,,,,,,
2021-11-22 15:34:16,-34.57161460,-58.43189360,96,7,3,0,,0,,,,,,,,,,,,
2021-11-22 15:37:18,-34.57215510,-58.43099410,96,7,3,1,,0,,,,,,,,,,,,
2021-11-22 15:41:38,-34.57169370,-58.43172670,35,7,14,,,0,,,,,,,,,,,,
2021-11-22 15:45:04,-34.57075090,-58.43181280,35,8,13,,,0,,,,,,,,,,,,
2021-11-22 15:47:51,-34.57016700,-58.43241370,31,11,14,,,0,,,,,,,,,,,,
2021-11-22 16:00:44,-34.57071280,-58.43191410,35,9,14,,,0,,,,,,,,,,,,
2021-11-22 16:03:08,-34.57068060,-58.43190250,35,9,15,,,0,,,,,,,,,,,,
2021-11-22 16:07:28,-34.57016700,-58.43241370,31,9,12,,,0,,,,,,,,,,,,
2021-11-22 16:08:52,-34.57055310,-58.43224530,38,,,,,0,,,,,,,,,,,,
2021-11-22 16:10:53,-34.57047400,-58.43553580,35,8,15,,,0,,,,,,,,,,,,
2021-11-22 16:13:02,-34.56369430,-58.43886250,35,9,11,,,0,,,,,,,,,,,,
2021-11-22 16:17:07,-34.55190480,-58.45188100,35,6,12,,,0,,,,,,,,,,,,
2021-11-22 16:22:20,-34.53338860,-58.46788100,40,11,19,,,0,,,,,,,,,,,,
2021-11-22 16:25:46,-34.52185730,-58.47359100,35,11,10,,,0,,,,,,,,,,,,
2021-11-22 16:28:55,-34.51047640,-58.47846650,40,17,16,,,0,,,,,,,,,,,,
2021-11-22 16:31:27,-34.50672540,-58.48308780,60,,,,,0,,,,,,,,,,,,
2021-11-22 16:32:32,-34.50867510,-58.48308020,168,20,44,,,0,,,,,,,,,,,,
2021-11-22 16:38:46,-34.50667540,-58.48311180,35,18,17,,,0,,,,,,,,,,,,
2021-11-22 16:40:41,-34.50676870,-58.48320300,48,21,3,,,0,,,,,,,,,,,,
2021-11-22 16:47:14,-34.50655250,-58.48304120,35,18,17,,,0,,,,,,,,,,,,
2021-11-22 19:41:37,-34.50603880,-58.48330090,35,18,12,,,0,,,,,,,,,,,,
2021-11-22 19:46:46,-34.50661220,-58.48314360,31,,,,,0,,,,,,,,,,,,
2021-11-22 19:48:07,-34.50881090,-58.48146960,35,14,16,,,0,,,,,,,,,,,,
2021-11-22 19:49:57,-34.50670160,-58.48316050,26,,,,,0,,,,,,,,,,,,
2021-11-22 19:55:33,-34.50796840,-58.48242870,35,,,,,0,,,,,,,,,,,,
2021-11-22 19:57:57,-34.51357260,-58.47718830,24,8,3,0,,0,,,,,,,,,,,,
2021-11-22 19:59:59,-34.52008250,-58.47437240,35,10,17,,,0,,,,,,,,,,,,
2021-11-22 20:03:40,-34.53452330,-58.46752760,35,8,17,,,0,,,,,,,,,,,,
2021-11-22 20:05:46,-34.54335390,-58.46112000,200,7,2,7,,0,,,,,,,,,,,,
2021-11-22 20:08:40,-34.55108030,-58.45257800,40,7,11,,,0,,,,,,,,,,,,
2021-11-22 20:11:24,-34.55852070,-58.44611700,35,6,11,,,0,,,,,,,,,,,,
2021-11-22 20:14:21,-34.57019570,-58.43250450,35,,,,,0,,,,,,,,,,,,
2021-11-22 20:15:41,-34.57076700,-58.43162810,16,6,3,4,5,0,,,,,,,,,,,,
2021-11-22 20:19:10,-34.57067350,-58.43188990,35,20,2,,,0,,,,,,,,,,,,
2021-11-22 20:40:29,-34.57016700,-58.43241370,31,19,2,,,0,,,,,,,,,,,,
2021-11-22 21:00:48,-34.57016700,-58.43241370,31,15,1,,,0,,,,,,,,,,,,
2021-11-22 22:39:48,-34.57016700,-58.43241370,31,-9,4,,,0,,,,,,,,,,,,
2021-11-22 22:44:18,-34.57067590,-58.43175160,35,-10,5,,,0,,,,,,,,,,,,
2021-11-22 22:46:25,-34.56999910,-58.43205450,64,4,3,1,,0,,,,,,,,,,,,
2021-11-22 22:49:45,-34.57016700,-58.43241370,31,-25,4,,,0,,,,,,,,,,,,
2021-11-22 23:16:38,-34.57016700,-58.43241370,31,-19,2,,,0,,,,,,,,,,,,
2021-11-23 00:06:25,-34.57016700,-58.43241370,31,-37,5,,,0,,,,,,,,,,,,
2021-11-23 00:11:30,-34.57016700,-58.43241370,31,-39,6,,,0,,,,,,,,,,,,
2021-11-23 00:36:41,-34.57058260,-58.43228650,35,-46,6,,,0,,,,,,,,,,,,
2021-11-23 00:49:01,-34.57016700,-58.43241370,31,-50,7,,,0,,,,,,,,,,,,
2021-11-23 00:53:51,-34.57016700,-58.43241370,31,-49,3,,,0,,,,,,,,,,,,
2021-11-23 01:05:42,-34.57069960,-58.43172000,35,-53,7,,,0,,,,,,,,,,,,
2021-11-23 01:08:48,-34.57068310,-58.43178990,35,-59,8,,,0,,,,,,,,,,,,
2021-11-23 01:11:47,-34.57054930,-58.43292570,35,-67,8,,,0,,,,,,,,,,,,
2021-11-23 01:16:03,-34.57215160,-58.43288940,35,-69,9,,,0,,,,,,,,,,,,
2021-11-23 01:21:02,-34.57126030,-58.43220590,35,-69,9,,,0,,,,,,,,,,,,
2021-11-23 01:25:08,-34.57001400,-58.43095750,35,-69,6,,,0,,,,,,,,,,,,
2021-11-23 01:30:02,-34.56909660,-58.43175430,35,-71,9,,,0,,,,,,,,,,,,
2021-11-23 01:35:20,-34.56972850,-58.43220370,35,-71,8,,,0,,,,,,,,,,,,
2021-11-23 01:37:26,-34.57057110,-58.43161170,35,-71,7,,,0,,,,,,,,,,,,
2021-11-23 01:41:16,-34.57016700,-58.43241370,31,-61,7,,,0,,,,,,,,,,,,
2021-11-23 01:43:24,-34.57016700,-58.43241370,31,-61,3,,,0,,,,,,,,,,,,
2021-11-23 02:02:28,-34.57016700,-58.43241370,31,-62,6,,,0,,,,,,,,,,,,
2021-11-23 02:33:35,-34.57016700,-58.43241370,31,-66,8,,,0,,,,,,,,,,,,
2021-11-23 02:58:59,-34.57016700,-58.43241370,31,-67,9,,,0,,,,,,,,,,,,
2021-11-23 03:09:22,-34.57016700,-58.43241370,31,-69,9,,,0,,,,,,,,,,,,
2021-11-23 03:45:04,-34.57016700,-58.43241370,31,-73,10,,,0,,,,,,,,,,,,
2021-11-23 04:49:12,-34.57016700,-58.43241370,31,-45,9,,,0,,,,,,,,,,,,
2021-11-23 05:42:46,-34.57016700,-58.43241370,31,-79,10,,,0,,,,,,,,,,,,
2021-11-23 06:10:40,-34.57016700,-58.43241370,31,-79,14,,,0,,,,,,,,,,,,
2021-11-23 06:14:25,-34.57059310,-58.43237680,35,-79,12,,,0,,,,,,,,,,,,
2021-11-23 07:53:32,-34.57016700,-58.43241370,31,10,11,,,0,,,,,,,,,,,,
2021-11-23 08:30:33,-34.57016700,-58.43241370,31,-6,5,,,0,,,,,,,,,,,,
2021-11-23 10:41:52,-34.57016700,-58.43241370,31,10,12,,,0,,,,,,,,,,,,
2021-11-23 10:48:45,-34.57016700,-58.43241370,31,10,9,,,0,,,,,,,,,,,,
2021-11-23 10:50:47,-34.57058790,-58.43218970,35,10,9,,,0,,,,,,,,,,,,
2021-11-23 10:53:54,-34.57059340,-58.43237050,35,7,14,,,0,,,,,,,,,,,,
2021-11-23 11:02:15,-34.57016700,-58.43241370,31,8,11,,,0,,,,,,,,,,,,
2021-11-23 11:26:17,-34.57016700,-58.43241370,31,10,12,,,0,,,,,,,,,,,,
2021-11-23 12:11:48,-34.57016700,-58.43241370,31,10,12,,,0,,,,,,,,,,,,
2021-11-23 12:41:25,-34.57016700,-58.43241370,31,10,12,,,0,,,,,,,,,,,,
2021-11-23 13:13:46,-34.57016700,-58.43241370,31,10,12,,,0,,,,,,,,,,,,
2021-11-23 13:27:46,-34.57059180,-58.43240890,35,11,6,,,0,,,,,,,,,,,,
2021-11-23 13:32:43,-34.57016700,-58.43241370,31,10,12,,,0,,,,,,,,,,,,
2021-11-23 13:46:18,-34.57016700,-58.43241370,31,11,14,,,0,,,,,,,,,,,,
2021-11-23 14:06:17,-34.57016700,-58.43241370,31,10,15,,,0,,,,,,,,,,,,
2021-11-23 14:14:01,-34.57016700,-58.43241370,31,11,13,,,0,,,,,,,,,,,,
2021-11-23 14:16:02,-34.57062690,-58.43226420,35,11,13,,,0,,,,,,,,,,,,
2021-11-23 14:18:06,-34.57061700,-58.43215720,35,11,13,,,0,,,,,,,,,,,,
2021-11-23 14:20:09,-34.57060540,-58.43219080,35,11,13,,,0,,,,,,,,,,,,
2021-11-23 14:26:07,-34.57062030,-58.43225840,35,11,11,,,0,,,,,,,,,,,,
2021-11-23 14:29:49,-34.57059700,-58.43228780,35,11,14,,,0,,,,,,,,,,,,
2021-11-23 14:33:28,-34.57016700,-58.43241370,31,10,17,,,0,,,,,,,,,,,,
2021-11-23 15:19:21,-34.57021520,-58.43223100,48,4,3,0,,0,,,,,,,,,,,,
2021-11-23 15:48:47,-34.57016700,-58.43241370,31,7,13,,,0,,,,,,,,,,,,
2021-11-23 16:20:39,-34.57049920,-58.43161840,39,6,14,,,0,,,,,,,,,,,,
2021-11-23 16:22:43,-34.57086280,-58.43178240,35,8,16,,,0,,,,,,,,,,,,
2021-11-23 16:24:08,-34.57050640,-58.43228320,34,,,,,0,,,,,,,,,,,,
2021-11-23 16:25:36,-34.56650160,-58.43258230,40,15,14,,,0,,,,,,,,,,,,
2021-11-23 16:29:56,-34.57395800,-58.41692320,156,5,15,,,0,,,,,,,,,,,,
2021-11-23 16:32:00,-34.58101870,-58.40402550,40,9,15,,,0,,,,,,,,,,,,
2021-11-23 16:35:06,-34.58563770,-58.38777490,35,10,13,,,0,,,,,,,,,,,,
2021-11-23 16:37:25,-34.59132430,-58.38320220,35,22,11,,,0,,,,,,,,,,,,
2021-11-23 16:38:17,-34.59427590,-58.38222100,24,,,,,0,,,,,,,,,,,,
2021-11-23 16:39:44,-34.59450000,-58.38596900,35,27,16,,,0,,,,,,,,,,,,
2021-11-23 16:42:40,-34.59421760,-58.38192350,12,25,3,7,86,0,,,,,,,,,,,,
2021-11-23 16:43:02,-34.59420530,-58.38125940,35,,,,,0,,,,,,,,,,,,
2021-11-23 16:43:16,-34.59458020,-58.38045670,89,,,,,0,,,,,,,,,,,,
2021-11-23 16:46:07,-34.59473900,-58.38038430,40,26,18,,,0,,,,,,,,,,,,
2021-11-23 16:48:40,-34.59433430,-58.38000880,35,26,17,,,0,,,,,,,,,,,,
2021-11-23 16:50:51,-34.59421170,-58.38149410,35,25,17,,,0,,,,,,,,,,,,
2021-11-23 16:59:28,-34.59419900,-58.38155760,35,25,14,,,0,,,,,,,,,,,,
2021-11-23 18:06:54,-34.59418620,-58.38172180,35,25,12,,,0,,,,,,,,,,,,
2021-11-23 18:10:19,-34.59413790,-58.38070820,35,25,16,,,0,,,,,,,,,,,,
2021-11-23 18:36:27,-34.59479180,-58.37992610,35,26,15,,,0,,,,,,,,,,,,
2021-11-23 18:40:48,-34.59432980,-58.38113270,93,,,,,0,,,,,,,,,,,,
2021-11-23 18:42:49,-34.59595600,-58.37524170,128,16,3,0,,0,,,,,,,,,,,,
2021-11-23 18:47:02,-34.58424750,-58.39038000,16,11,3,13,298,0,,,,,,,,,,,,
2021-11-23 18:51:17,-34.57455690,-58.40782470,48,5,3,10,,0,,,,,,,,,,,,
2021-11-23 18:53:31,-34.56711080,-58.41733780,48,4,3,9,,0,,,,,,,,,,,,
2021-11-23 18:59:40,-34.55289160,-58.43945730,48,3,3,0,,0,,,,,,,,,,,,
2021-11-23 19:01:56,-34.55815490,-58.44530680,40,,,,,0,,,,,,,,,,,,
2021-11-23 19:02:18,-34.55725820,-58.44378260,16,3,3,2,,0,,,,,,,,,,,,
2021-11-23 19:04:19,-34.55788150,-58.44479380,35,6,14,,,0,,,,,,,,,,,,
2021-11-23 19:06:26,-34.55811900,-58.44523120,35,15,11,,,0,,,,,,,,,,,,
2021-11-23 19:07:29,-34.55864840,-58.44597580,35,,,,,0,,,,,,,,,,,,
2021-11-23 19:10:09,-34.56618820,-58.43249230,24,8,3,0,279,0,,,,,,,,,,,,
2021-11-23 19:11:39,-34.56987200,-58.43231400,35,,,,,0,,,,,,,,,,,,
2021-11-23 19:14:34,-34.57016700,-58.43241370,31,9,16,,,0,,,,,,,,,,,,
2021-11-23 19:17:08,-34.57016700,-58.43241370,31,10,15,,,0,,,,,,,,,,,,
2021-11-23 19:20:09,-34.57071430,-58.43179210,35,10,12,,,0,,,,,,,,,,,,
2021-11-23 19:24:14,-34.57072440,-58.43178220,35,10,12,,,0,,,,,,,,,,,,
2021-11-23 19:27:25,-34.57060840,-58.43209990,82,10,17,,,0,,,,,,,,,,,,
2021-11-23 19:32:54,-34.57016700,-58.43241370,31,8,14,,,0,,,,,,,,,,,,
2021-11-23 20:59:56,-34.57067850,-58.43184360,35,9,9,,,0,,,,,,,,,,,,
2021-11-23 21:02:02,-34.57016700,-58.43241370,31,11,13,,,0,,,,,,,,,,,,
2021-11-23 21:30:12,-34.57016700,-58.43241370,31,11,10,,,0,,,,,,,,,,,,
2021-11-23 21:37:30,-34.57016700,-58.43241370,31,11,8,,,0,,,,,,,,,,,,
2021-11-23 21:58:46,-34.57058220,-58.43229660,35,11,6,,,0,,,,,,,,,,,,
2021-11-23 22:51:30,-34.57058680,-58.43215020,35,11,12,,,0,,,,,,,,,,,,
2021-11-23 22:55:05,-34.57016700,-58.43241370,31,11,13,,,0,,,,,,,,,,,,
2021-11-23 22:58:22,-34.57016700,-58.43241370,31,11,11,,,0,,,,,,,,,,,,
2021-11-23 23:01:18,-34.57059050,-58.43218000,35,11,13,,,0,,,,,,,,,,,,
2021-11-23 23:08:51,-34.57058390,-58.43219750,35,10,14,,,0,,,,,,,,,,,,
2021-11-23 23:14:46,-34.57058140,-58.43226630,35,11,8,,,0,,,,,,,,,,,,
2021-11-23 23:20:59,-34.57016700,-58.43241370,31,10,14,,,0,,,,,,,,,,,,
2021-11-23 23:32:41,-34.57016700,-58.43241370,31,11,14,,,0,,,,,,,,,,,,
2021-11-23 23:45:24,-34.57016700,-58.43241370,31,11,4,,,0,,,,,,,,,,,,
2021-11-23 23:48:58,-34.57016700,-58.43241370,31,11,14,,,0,,,,,,,,,,,,
2021-11-23 23:51:56,-34.57016700,-58.43241370,31,10,13,,,0,,,,,,,,,,,,
2021-11-23 23:55:26,-34.57056820,-58.43220820,35,11,8,,,0,,,,,,,,,,,,
2021-11-24 00:01:33,-34.57059670,-58.43227220,35,11,8,,,0,,,,,,,,,,,,
2021-11-24 00:12:36,-34.57016700,-58.43241370,31,10,10,,,0,,,,,,,,,,,,
2021-11-24 00:16:29,-34.57016700,-58.43241370,31,10,12,,,0,,,,,,,,,,,,
2021-11-24 00:19:14,-34.57058340,-58.43230130,35,11,12,,,0,,,,,,,,,,,,
2021-11-24 00:22:52,-34.57016700,-58.43241370,31,11,14,,,0,,,,,,,,,,,,
2021-11-24 00:25:41,-34.57016700,-58.43241370,31,11,14,,,0,,,,,,,,,,,,
2021-11-24 00:27:41,-34.57016700,-58.43241370,31,11,14,,,0,,,,,,,,,,,,
2021-11-24 00:33:18,-34.57016700,-58.43241370,31,11,13,,,0,,,,,,,,,,,,
2021-11-24 00:44:39,-34.57016700,-58.43241370,31,11,8,,,0,,,,,,,,,,,,
2021-11-24 00:54:34,-34.57059480,-58.43228650,35,11,7,,,0,,,,,,,,,,,,
2021-11-24 01:00:09,-34.57016700,-58.43241370,31,11,15,,,0,,,,,,,,,,,,
2021-11-24 01:46:07,-34.57016700,-58.43241370,31,11,4,,,0,,,,,,,,,,,,
2021-11-24 02:18:22,-34.57016700,-58.43241370,31,11,12,,,0,,,,,,,,,,,,
2021-11-24 02:23:18,-34.57066020,-58.43190670,35,9,13,,,0,,,,,,,,,,,,
2021-11-24 02:25:19,-34.57016700,-58.43241370,31,11,15,,,0,,,,,,,,,,,,
2021-11-24 02:27:23,-34.57039440,-58.43180940,35,6,12,,,0,,,,,,,,,,,,
2021-11-24 02:29:48,-34.57062490,-58.43298630,16,7,3,0,159,0,,,,,,,,,,,,
2021-11-24 02:31:48,-34.57144370,-58.43255820,16,7,3,1,138,0,,,,,,,,,,,,
2021-11-24 02:33:04,-34.57146900,-58.43216770,24,35,34,0,329,0,,,,,,,,,,,,
2021-11-24 02:36:37,-34.57056170,-58.43231380,47,,,,,0,,,,,,,,,,,,
2021-11-24 02:38:29,-34.57216110,-58.43321090,16,8,3,0,110,0,,,,,,,,,,,,
2021-11-24 02:39:24,-34.57184190,-58.43288900,8,8,3,0,54,0,,,,,,,,,,,,
2021-11-24 02:40:29,-34.57149020,-58.43239560,8,7,3,0,29,0,,,,,,,,,,,,
2021-11-24 02:40:52,-34.57135330,-58.43224890,8,7,3,0,15,0,,,,,,,,,,,,
2021-11-24 02:40:58,-34.57119040,-58.43214380,96,,,,,0,,,,,,,,,,,,
2021-11-24 02:44:11,-34.57008210,-58.43102810,35,7,16,,,0,,,,,,,,,,,,
2021-11-24 02:46:10,-34.57053310,-58.43146240,35,7,16,,,0,,,,,,,,,,,,
2021-11-24 02:48:43,-34.57070540,-58.43190770,35,9,10,,,0,,,,,,,,,,,,
2021-11-24 03:33:11,-34.57059010,-58.43216500,47,10,16,,,0,,,,,,,,,,,,
2021-11-24 03:36:23,-34.57016700,-58.43241370,31,11,14,,,0,,,,,,,,,,,,
2021-11-24 06:53:31,-34.57016700,-58.43241370,31,11,4,,,0,,,,,,,,,,,,
2021-11-24 07:11:31,-34.57016700,-58.43241370,31,11,6,,,0,,,,,,,,,,,,
2021-11-24 07:25:47,-34.57016700,-58.43241370,31,11,14,,,0,,,,,,,,,,,,
2021-11-24 08:33:15,-34.57016700,-58.43241370,31,10,9,,,0,,,,,,,,,,,,
2021-11-24 10:24:01,-34.57016700,-58.43241370,31,9,4,,,0,,,,,,,,,,,,
2021-11-24 10:49:03,-34.57016700,-58.43241370,31,10,14,,,0,,,,,,,,,,,,
2021-11-24 11:03:08,-34.57016700,-58.43241370,31,10,15,,,0,,,,,,,,,,,,
2021-11-24 11:05:09,-34.56987120,-58.43225640,64,4,3,0,,0,,,,,,,,,,,,
2021-11-24 11:07:43,-34.57075140,-58.43176570,35,7,16,,,0,,,,,,,,,,,,
2021-11-24 11:09:55,-34.57073990,-58.43179210,35,7,16,,,0,,,,,,,,,,,,
2021-11-24 11:12:10,-34.57107100,-58.43187760,35,7,15,,,0,,,,,,,,,,,,
2021-11-24 11:14:07,-34.56949120,-58.43319570,35,7,11,,,0,,,,,,,,,,,,
2021-11-24 11:21:27,-34.57016700,-58.43241370,31,7,15,,,0,,,,,,,,,,,,
2021-11-24 11:24:33,-34.57047120,-58.43231300,39,,,,,0,,,,,,,,,,,,
2021-11-24 11:25:28,-34.56695220,-58.43156320,40,15,12,,,0,,,,,,,,,,,,
2021-11-24 11:27:57,-34.57419530,-58.41651590,48,2,3,1,,0,,,,,,,,,,,,
2021-11-24 11:29:59,-34.58038980,-58.40479030,24,16,65,13,131,0,,,,,,,,,,,,
2021-11-24 11:32:33,-34.58388760,-58.39446590,24,8,3,8,,0,,,,,,,,,,,,
2021-11-24 11:35:04,-34.58988430,-58.38568850,35,21,22,,,0,,,,,,,,,,,,
2021-11-24 11:36:54,-34.59404070,-58.38206640,53,,,,,0,,,,,,,,,,,,
2021-11-24 11:41:42,-34.59414620,-58.38150980,32,20,3,1,,0,,,,,,,,,,,,
2021-11-24 11:55:12,-34.59425410,-58.38146100,40,25,15,,,0,,,,,,,,,,,,
2021-11-24 12:17:14,-34.59419620,-58.38152310,35,25,19,,,0,,,,,,,,,,,,
2021-11-24 14:09:46,-34.59410810,-58.38201420,40,25,6,,,0,,,,,,,,,,,,
2021-11-24 14:12:07,-34.59417130,-58.38172840,32,,,,,0,,,,,,,,,,,,
2021-11-24 14:14:06,-34.58660550,-58.38596150,35,10,11,,,0,,,,,,,,,,,,
2021-11-24 14:19:22,-34.57196120,-58.41151610,32,4,3,3,296,0,,,,,,,,,,,,
2021-11-24 14:22:02,-34.57357260,-58.41710610,32,2,3,10,,0,,,,,,,,,,,,
2021-11-24 14:24:25,-34.57086910,-58.42344220,16,3,3,8,,0,,,,,,,,,,,,
2021-11-24 14:26:20,-34.57211710,-58.43105160,35,,,,,0,,,,,,,,,,,,
2021-11-24 14:29:27,-34.57171590,-58.43170420,35,8,14,,,0,,,,,,,,,,,,
2021-11-24 14:31:35,-34.57251300,-58.43038810,35,7,12,,,0,,,,,,,,,,,,
2021-11-24 14:59:15,-34.57214400,-58.43098380,35,7,13,,,0,,,,,,,,,,,,
2021-11-24 15:00:54,-34.57261240,-58.43044560,92,,,,,0,,,,,,,,,,,,
2021-11-24 15:01:38,-34.57010630,-58.43234660,73,,,,,0,,,,,,,,,,,,
2021-11-24 15:04:05,-34.57009830,-58.43230980,35,7,15,,,0,,,,,,,,,,,,
2021-11-24 15:07:21,-34.57016700,-58.43241370,31,7,11,,,0,,,,,,,,,,,,
2021-11-24 16:06:33,-34.56963180,-58.43225860,35,6,14,,,0,,,,,,,,,,,,
2021-11-24 16:44:06,-34.57044650,-58.43170240,35,7,14,,,0,,,,,,,,,,,,
2021-11-24 16:46:20,-34.57016700,-58.43241370,31,11,14,,,0,,,,,,,,,,,,
2021-11-24 16:48:05,-34.57071040,-58.43182440,35,8,11,,,0,,,,,,,,,,,,
2021-11-24 16:57:01,-34.57054610,-58.43155040,35,7,12,,,0,,,,,,,,,,,,
2021-11-24 17:03:47,-34.57091830,-58.43179530,35,7,13,,,0,,,,,,,,,,,,
2021-11-24 17:12:05,-34.57068660,-58.43181360,35,8,17,,,0,,,,,,,,,,,,
2021-11-24 17:16:27,-34.56968190,-58.43220470,35,6,13,,,0,,,,,,,,,,,,
2021-11-24 17:26:44,-34.57023840,-58.43212450,56,,,,,0,,,,,,,,,,,,
2021-11-24 17:27:18,-34.56878830,-58.43450950,16,8,3,0,,0,,,,,,,,,,,,
2021-11-24 17:28:27,-34.56867660,-58.43427080,109,14,30,,,0,,,,,,,,,,,,
2021-11-24 17:29:39,-34.56875820,-58.43452590,32,8,3,0,264,0,,,,,,,,,,,,
2021-11-24 17:30:54,-34.56720520,-58.43292930,32,8,3,0,67,0,,,,,,,,,,,,
